year,importer1,importer2,flow1,flow2
2000,All Other Trade,All Other Trade,2.45,1.55
2000,All Other Trade,All Other Trade,2.41,1.59
2000,All Other Trade,All Other Trade,3.98,0.02
2000,All Other Trade,All Other Trade,1.99,2
2000,All Other Trade,All Other Trade,3.8,0.19
2000,All Other Trade,All Other Trade,1.77,2.21
2000,All Other Trade,All Other Trade,3.65,0.33
2000,All Other Trade,All Other Trade,3.77,0.21
2000,All Other Trade,All Other Trade,3.507234,0.47012
2000,All Other Trade,All Other Trade,3.86,0.11
2000,All Other Trade,All Other Trade,1.86,2.11
2000,All Other Trade,All Other Trade,0.18,3.78
2000,All Other Trade,All Other Trade,0.47,3.49
2000,All Other Trade,All Other Trade,0.21,3.75
2000,All Other Trade,All Other Trade,3.85,0.11
2000,All Other Trade,All Other Trade,3.14,0.81
2000,All Other Trade,All Other Trade,3.92,0.03
2000,All Other Trade,All Other Trade,3.7,0.25
2000,All Other Trade,All Other Trade,2.32,1.62
2000,All Other Trade,All Other Trade,3.17,0.77
2000,All Other Trade,All Other Trade,1.94,2
2000,All Other Trade,All Other Trade,3.82,0.12
2000,All Other Trade,All Other Trade,3.93,0
2000,All Other Trade,All Other Trade,3.791748,0.136591
2000,All Other Trade,All Other Trade,2.44,1.48
2000,All Other Trade,All Other Trade,0,3.91
2000,All Other Trade,All Other Trade,3.25,0.66
2000,All Other Trade,All Other Trade,3.71,0.2
2000,All Other Trade,All Other Trade,3.13,0.78
2000,All Other Trade,All Other Trade,1.65,2.26
2000,All Other Trade,All Other Trade,1.09,2.82
2000,All Other Trade,All Other Trade,1.04,2.87
2000,All Other Trade,All Other Trade,3.2,0.7
2000,All Other Trade,All Other Trade,1.94,1.95
2000,All Other Trade,All Other Trade,3.89,0
2000,All Other Trade,All Other Trade,1,2.89
2000,All Other Trade,All Other Trade,0.03,3.86
2000,All Other Trade,All Other Trade,3.88,0
2000,All Other Trade,All Other Trade,0,3.88
2000,All Other Trade,All Other Trade,1.22,2.65
2000,All Other Trade,All Other Trade,2.3,1.57
2000,All Other Trade,All Other Trade,0,3.87
2000,All Other Trade,All Other Trade,3.69,0.17
2000,All Other Trade,All Other Trade,3.52,0.34
2000,All Other Trade,All Other Trade,0.1,3.75
2000,All Other Trade,All Other Trade,3.85,0
2000,All Other Trade,All Other Trade,3.25,0.6
2000,All Other Trade,All Other Trade,1.07,2.77
2000,All Other Trade,All Other Trade,3.69,0.15
2000,All Other Trade,All Other Trade,1.35,2.49
2000,All Other Trade,All Other Trade,3.14,0.7
2000,All Other Trade,All Other Trade,0.31,3.53
2000,All Other Trade,All Other Trade,0.01,3.82
2000,All Other Trade,All Other Trade,1.35,2.47
2000,All Other Trade,All Other Trade,1.6,2.22
2000,All Other Trade,All Other Trade,2.19,1.63
2000,All Other Trade,All Other Trade,1.43,2.39
2000,All Other Trade,All Other Trade,0.71,3.11
2000,All Other Trade,All Other Trade,2.56,1.26
2000,All Other Trade,All Other Trade,3.41,0.4
2000,All Other Trade,All Other Trade,0.4,3.41
2000,All Other Trade,All Other Trade,3.81,0
2000,All Other Trade,All Other Trade,0.54,3.27
2000,All Other Trade,All Other Trade,0,3.81
2000,All Other Trade,All Other Trade,2.44,1.36
2000,All Other Trade,All Other Trade,0,3.8
2000,All Other Trade,All Other Trade,2.84,0.95
2000,All Other Trade,All Other Trade,0.32,3.46
2000,All Other Trade,All Other Trade,0.77,3.01
2000,All Other Trade,All Other Trade,1.22,2.56
2000,All Other Trade,All Other Trade,2.97,0.8
2000,All Other Trade,All Other Trade,2.13,1.64
2000,All Other Trade,All Other Trade,1.1,2.67
2000,All Other Trade,All Other Trade,3.61,0.16
2000,All Other Trade,All Other Trade,3.7,0.06
2000,All Other Trade,All Other Trade,2.46,1.3
2000,All Other Trade,All Other Trade,2.04,1.72
2000,All Other Trade,All Other Trade,1.17,2.59
2000,All Other Trade,All Other Trade,0.017741,3.737231
2000,All Other Trade,All Other Trade,3.75,0
2000,All Other Trade,All Other Trade,0.53,3.22
2000,All Other Trade,All Other Trade,3.4,0.35
2000,All Other Trade,All Other Trade,0,3.74
2000,All Other Trade,All Other Trade,3.73,0.01
2000,All Other Trade,All Other Trade,2.08,1.66
2000,All Other Trade,All Other Trade,0,3.73
2000,All Other Trade,All Other Trade,3.66,0.07
2000,All Other Trade,All Other Trade,3.7,0.02
2000,All Other Trade,All Other Trade,0.04,3.68
2000,All Other Trade,All Other Trade,3.5,0.22
2000,All Other Trade,All Other Trade,0.55,3.16
2000,All Other Trade,All Other Trade,0.02,3.69
2000,All Other Trade,All Other Trade,1.89,1.82
2000,All Other Trade,All Other Trade,3.5,0.21
2000,All Other Trade,All Other Trade,1.88,1.82
2000,All Other Trade,All Other Trade,1.99,1.7
2000,All Other Trade,All Other Trade,0.3,3.39
2000,All Other Trade,All Other Trade,1.85,1.84
2000,All Other Trade,All Other Trade,3.56,0.13
2000,All Other Trade,All Other Trade,3.69,0
2000,All Other Trade,All Other Trade,2.98,0.7
2000,All Other Trade,All Other Trade,3.602351,0.071118
2000,All Other Trade,All Other Trade,0.93,2.74
2000,All Other Trade,All Other Trade,3.64,0.03
2000,All Other Trade,All Other Trade,1.35,2.32
2000,All Other Trade,All Other Trade,3.55,0.12
2000,All Other Trade,All Other Trade,2.75,0.9
2000,All Other Trade,All Other Trade,1.36,2.29
2000,All Other Trade,All Other Trade,2.18,1.47
2000,All Other Trade,All Other Trade,0,3.65
2000,All Other Trade,All Other Trade,2.19,1.45
2000,All Other Trade,All Other Trade,3.46,0.18
2000,All Other Trade,All Other Trade,0.49,3.14
2000,All Other Trade,All Other Trade,2.99,0.64
2000,All Other Trade,All Other Trade,2.93,0.7
2000,All Other Trade,All Other Trade,1.09,2.54
2000,All Other Trade,All Other Trade,0,3.63
2000,All Other Trade,All Other Trade,0,3.63
2000,All Other Trade,All Other Trade,2.06,1.55
2000,All Other Trade,All Other Trade,2.65,0.95
2000,All Other Trade,All Other Trade,3.25,0.35
2000,All Other Trade,All Other Trade,1.234507,2.361302
2000,All Other Trade,All Other Trade,2.81,0.78
2000,All Other Trade,All Other Trade,0,3.58
2000,All Other Trade,All Other Trade,2.45,1.13
2000,All Other Trade,All Other Trade,0,3.58
2000,All Other Trade,All Other Trade,1.34,2.23
2000,All Other Trade,All Other Trade,0.25,3.32
2000,All Other Trade,All Other Trade,0.2,3.37
2000,All Other Trade,All Other Trade,3.57,0
2000,All Other Trade,All Other Trade,3.57,0
2000,All Other Trade,All Other Trade,0.34,3.22
2000,All Other Trade,All Other Trade,0.11,3.45
2000,All Other Trade,All Other Trade,0,3.56
2000,All Other Trade,All Other Trade,0.37,3.19
2000,All Other Trade,All Other Trade,2.19,1.37
2000,All Other Trade,All Other Trade,2.61,0.94
2000,All Other Trade,All Other Trade,3.52,0.02
2000,All Other Trade,All Other Trade,3.53,0.01
2000,All Other Trade,All Other Trade,3.54,0
2000,All Other Trade,All Other Trade,0.03,3.5
2000,All Other Trade,All Other Trade,0,3.52
2000,All Other Trade,All Other Trade,0,3.52
2000,All Other Trade,All Other Trade,3.52,0
2000,All Other Trade,All Other Trade,1.46,2.05
2000,All Other Trade,All Other Trade,3.49,0.02
2000,All Other Trade,All Other Trade,1.54,1.97
2000,All Other Trade,All Other Trade,0.66,2.85
2000,All Other Trade,All Other Trade,2.62,0.89
2000,All Other Trade,All Other Trade,2.39,1.1
2000,All Other Trade,All Other Trade,1.88,1.61
2000,All Other Trade,All Other Trade,1.6,1.89
2000,All Other Trade,All Other Trade,3.49,0
2000,All Other Trade,All Other Trade,2.62,0.87
2000,All Other Trade,All Other Trade,0.03,3.45
2000,All Other Trade,All Other Trade,1.61,1.87
2000,All Other Trade,All Other Trade,3.45,0.03
2000,All Other Trade,All Other Trade,0.04,3.44
2000,All Other Trade,All Other Trade,1.35,2.13
2000,All Other Trade,All Other Trade,0,3.47
2000,All Other Trade,All Other Trade,3.21,0.26
2000,All Other Trade,All Other Trade,3.46,0
2000,All Other Trade,All Other Trade,1.32,2.13
2000,All Other Trade,All Other Trade,3.45,0
2000,All Other Trade,All Other Trade,0,3.45
2000,All Other Trade,All Other Trade,3.44,0.01
2000,All Other Trade,All Other Trade,3.42,0.02
2000,All Other Trade,All Other Trade,1.5,1.94
2000,All Other Trade,All Other Trade,0.67,2.76
2000,All Other Trade,All Other Trade,3.43,0
2000,All Other Trade,All Other Trade,2.48,0.94
2000,All Other Trade,All Other Trade,0.93,2.48
2000,All Other Trade,All Other Trade,3.38,0.03
2000,All Other Trade,All Other Trade,0,3.41
2000,All Other Trade,All Other Trade,0.14,3.27
2000,All Other Trade,All Other Trade,3.4,0
2000,All Other Trade,All Other Trade,0.19,3.21
2000,All Other Trade,All Other Trade,0,3.39
2000,All Other Trade,All Other Trade,0.14,3.25
2000,All Other Trade,All Other Trade,0.04,3.35
2000,All Other Trade,All Other Trade,0.9,2.49
2000,All Other Trade,All Other Trade,0.06,3.32
2000,All Other Trade,All Other Trade,3.36,0.02
2000,All Other Trade,All Other Trade,0.29,3.09
2000,All Other Trade,All Other Trade,2.42,0.95
2000,All Other Trade,All Other Trade,2.19,1.18
2000,All Other Trade,All Other Trade,0.84,2.53
2000,All Other Trade,All Other Trade,2.3,1.07
2000,All Other Trade,All Other Trade,0.02,3.35
2000,All Other Trade,All Other Trade,3.36,0.01
2000,All Other Trade,All Other Trade,0.09,3.28
2000,All Other Trade,All Other Trade,2.652071,0.710979
2000,All Other Trade,All Other Trade,3.36,0
2000,All Other Trade,All Other Trade,0,3.35
2000,All Other Trade,All Other Trade,1.54,1.8
2000,All Other Trade,All Other Trade,0.02,3.32
2000,All Other Trade,All Other Trade,2.04,1.3
2000,All Other Trade,All Other Trade,3.31,0.02
2000,All Other Trade,All Other Trade,0,3.33
2000,All Other Trade,All Other Trade,0.34,2.99
2000,All Other Trade,All Other Trade,2.73,0.6
2000,All Other Trade,All Other Trade,3.27,0.06
2000,All Other Trade,All Other Trade,0.1,3.22
2000,All Other Trade,All Other Trade,2.77,0.54
2000,All Other Trade,All Other Trade,0.25,3.06
2000,All Other Trade,All Other Trade,0.3,3.01
2000,All Other Trade,All Other Trade,0,3.31
2000,All Other Trade,All Other Trade,2.13,1.17
2000,All Other Trade,All Other Trade,0.89,2.41
2000,All Other Trade,All Other Trade,0.01,3.29
2000,All Other Trade,All Other Trade,3.1,0.2
2000,All Other Trade,All Other Trade,0.12,3.17
2000,All Other Trade,All Other Trade,3.29,0
2000,All Other Trade,All Other Trade,0.01,3.28
2000,All Other Trade,All Other Trade,3.19,0.1
2000,All Other Trade,All Other Trade,2.36,0.93
2000,All Other Trade,All Other Trade,1.52,1.76
2000,All Other Trade,All Other Trade,2.96,0.32
2000,All Other Trade,All Other Trade,3.18,0.1
2000,All Other Trade,All Other Trade,1.86,1.42
2000,All Other Trade,All Other Trade,1.29,1.99
2000,All Other Trade,All Other Trade,0.06,3.21
2000,All Other Trade,All Other Trade,0.67,2.6
2000,All Other Trade,All Other Trade,0.5,2.77
2000,All Other Trade,All Other Trade,1.62,1.65
2000,All Other Trade,All Other Trade,0.02,3.25
2000,All Other Trade,All Other Trade,0.06,3.2
2000,All Other Trade,All Other Trade,3.01,0.25
2000,All Other Trade,All Other Trade,0,3.26
2000,All Other Trade,All Other Trade,0,3.26
2000,All Other Trade,All Other Trade,3.22,0.04
2000,All Other Trade,All Other Trade,2.86,0.39
2000,All Other Trade,All Other Trade,3.25,0
2000,All Other Trade,All Other Trade,3.25,0
2000,All Other Trade,All Other Trade,2.78,0.47
2000,All Other Trade,All Other Trade,2.27,0.97
2000,All Other Trade,All Other Trade,3.22,0.01
2000,All Other Trade,All Other Trade,0,3.23
2000,All Other Trade,All Other Trade,2.73,0.5
2000,All Other Trade,All Other Trade,0,3.23
2000,All Other Trade,All Other Trade,1.63,1.59
2000,All Other Trade,All Other Trade,3.08,0.14
2000,All Other Trade,All Other Trade,1.01,2.21
2000,All Other Trade,All Other Trade,0.18,3.03
2000,All Other Trade,All Other Trade,3.21,0
2000,All Other Trade,All Other Trade,0.31,2.89
2000,All Other Trade,All Other Trade,3.14,0.06
2000,All Other Trade,All Other Trade,2.21,0.99
2000,All Other Trade,All Other Trade,3.19,0
2000,All Other Trade,All Other Trade,3.19,0
2000,All Other Trade,All Other Trade,0,3.19
2000,All Other Trade,All Other Trade,2.62,0.57
2000,All Other Trade,All Other Trade,0.74,2.44
2000,All Other Trade,All Other Trade,2.1,1.08
2000,All Other Trade,All Other Trade,2.14,1.03
2000,All Other Trade,All Other Trade,2.97,0.2
2000,All Other Trade,All Other Trade,2.13,1.03
2000,All Other Trade,All Other Trade,2.73,0.43
2000,All Other Trade,All Other Trade,3.1,0.06
2000,All Other Trade,All Other Trade,2.45,0.7
2000,All Other Trade,All Other Trade,3.15,0
2000,All Other Trade,All Other Trade,0,3.14
2000,All Other Trade,All Other Trade,0.5,2.64
2000,All Other Trade,All Other Trade,0.81,2.33
2000,All Other Trade,All Other Trade,0.3,2.84
2000,All Other Trade,All Other Trade,1.8,1.34
2000,All Other Trade,All Other Trade,0.73,2.4
2000,All Other Trade,All Other Trade,1.75,1.38
2000,All Other Trade,All Other Trade,2.58,0.55
2000,All Other Trade,All Other Trade,2.71,0.41
2000,All Other Trade,All Other Trade,1.78,1.34
2000,All Other Trade,All Other Trade,0.64,2.48
2000,All Other Trade,All Other Trade,2.3,0.82
2000,All Other Trade,All Other Trade,0.13,2.98
2000,All Other Trade,All Other Trade,0.91,2.2
2000,All Other Trade,All Other Trade,2.41,0.7
2000,All Other Trade,All Other Trade,3.08,0.03
2000,All Other Trade,All Other Trade,0,3.11
2000,All Other Trade,All Other Trade,1.18,1.93
2000,All Other Trade,All Other Trade,1.82,1.28
2000,All Other Trade,All Other Trade,2.86,0.24
2000,All Other Trade,All Other Trade,2.99,0.11
2000,All Other Trade,All Other Trade,0,3.1
2000,All Other Trade,All Other Trade,2.69,0.4
2000,All Other Trade,All Other Trade,0.44,2.65
2000,All Other Trade,All Other Trade,3.02,0.07
2000,All Other Trade,All Other Trade,3.08,0.01
2000,All Other Trade,All Other Trade,0,3.08
2000,All Other Trade,All Other Trade,1.46,1.62
2000,All Other Trade,All Other Trade,2.22,0.85
2000,All Other Trade,All Other Trade,3.01,0.06
2000,All Other Trade,All Other Trade,2.98,0.08
2000,All Other Trade,All Other Trade,2.99,0.07
2000,All Other Trade,All Other Trade,1.96,1.1
2000,All Other Trade,All Other Trade,3.04,0.02
2000,All Other Trade,All Other Trade,2.25,0.81
2000,All Other Trade,All Other Trade,3.06,0
2000,All Other Trade,All Other Trade,0.05,3.01
2000,All Other Trade,All Other Trade,1.02,2.04
2000,All Other Trade,All Other Trade,0.02,3.04
2000,All Other Trade,All Other Trade,1.91,1.15
2000,All Other Trade,All Other Trade,2.81,0.25
2000,All Other Trade,All Other Trade,0.41,2.64
2000,All Other Trade,All Other Trade,1.95,1.1
2000,All Other Trade,All Other Trade,0.12,2.93
2000,All Other Trade,All Other Trade,2.5,0.55
2000,All Other Trade,All Other Trade,1.91,1.13
2000,All Other Trade,All Other Trade,0.26,2.78
2000,All Other Trade,All Other Trade,0.11,2.93
2000,All Other Trade,All Other Trade,0.51,2.53
2000,All Other Trade,All Other Trade,0,3.04
2000,All Other Trade,All Other Trade,0.01,3.02
2000,All Other Trade,All Other Trade,0.56,2.47
2000,All Other Trade,All Other Trade,1.88,1.15
2000,All Other Trade,All Other Trade,0.02,3
2000,All Other Trade,All Other Trade,2.85,0.17
2000,All Other Trade,All Other Trade,0.95,2.07
2000,All Other Trade,All Other Trade,0,3.01
2000,All Other Trade,All Other Trade,0.26,2.75
2000,All Other Trade,All Other Trade,2.74,0.27
2000,All Other Trade,All Other Trade,2.98,0.03
2000,All Other Trade,All Other Trade,2.99,0.02
2000,All Other Trade,All Other Trade,3,0
2000,All Other Trade,All Other Trade,3,0
2000,All Other Trade,All Other Trade,0.76,2.24
2000,All Other Trade,All Other Trade,2.79,0.2
2000,All Other Trade,All Other Trade,2.95,0.04
2000,All Other Trade,All Other Trade,2.98,0.01
2000,All Other Trade,All Other Trade,0.43,2.55
2000,All Other Trade,All Other Trade,2.98,0
2000,All Other Trade,All Other Trade,2.09,0.89
2000,All Other Trade,All Other Trade,2.89,0.09
2000,All Other Trade,All Other Trade,2.5,0.48
2000,All Other Trade,All Other Trade,2.82,0.16
2000,All Other Trade,All Other Trade,0.17,2.81
2000,All Other Trade,All Other Trade,2.18,0.8
2000,All Other Trade,All Other Trade,2.14,0.83
2000,All Other Trade,All Other Trade,0,2.97
2000,All Other Trade,All Other Trade,1.49,1.48
2000,All Other Trade,All Other Trade,1.48,1.49
2000,All Other Trade,All Other Trade,0,2.97
2000,All Other Trade,All Other Trade,2.09,0.87
2000,All Other Trade,All Other Trade,0.14,2.82
2000,All Other Trade,All Other Trade,1.22,1.74
2000,All Other Trade,All Other Trade,2.86,0.1
2000,All Other Trade,All Other Trade,0.1,2.86
2000,All Other Trade,All Other Trade,2.773803,0.179633
2000,All Other Trade,All Other Trade,0,2.95
2000,All Other Trade,All Other Trade,1.7,1.25
2000,All Other Trade,All Other Trade,1.55,1.4
2000,All Other Trade,All Other Trade,0,2.94
2000,All Other Trade,All Other Trade,0.06,2.88
2000,All Other Trade,All Other Trade,2.22,0.72
2000,All Other Trade,All Other Trade,0.12,2.81
2000,All Other Trade,All Other Trade,2.75,0.17
2000,All Other Trade,All Other Trade,0.97,1.95
2000,All Other Trade,All Other Trade,2.92,0
2000,All Other Trade,All Other Trade,2.91,0
2000,All Other Trade,All Other Trade,2.75,0.16
2000,All Other Trade,All Other Trade,0,2.91
2000,All Other Trade,All Other Trade,2.91,0
2000,All Other Trade,All Other Trade,2.44,0.47
2000,All Other Trade,All Other Trade,2.82,0.09
2000,All Other Trade,All Other Trade,2.81,0.1
2000,All Other Trade,All Other Trade,2.84,0.07
2000,All Other Trade,All Other Trade,2.28,0.62
2000,All Other Trade,All Other Trade,1.73,1.17
2000,All Other Trade,All Other Trade,0,2.9
2000,All Other Trade,All Other Trade,1.2,1.7
2000,All Other Trade,All Other Trade,0.1,2.8
2000,All Other Trade,All Other Trade,0.1,2.8
2000,All Other Trade,All Other Trade,2.89,0
2000,All Other Trade,All Other Trade,0.26,2.63
2000,All Other Trade,All Other Trade,0.96,1.93
2000,All Other Trade,All Other Trade,2.25,0.64
2000,All Other Trade,All Other Trade,2.83,0.06
2000,All Other Trade,All Other Trade,1.201028,1.688638
2000,All Other Trade,All Other Trade,2.88,0
2000,All Other Trade,All Other Trade,2.88,0
2000,All Other Trade,All Other Trade,0,2.88
2000,All Other Trade,All Other Trade,0,2.88
2000,All Other Trade,All Other Trade,0.14,2.74
2000,All Other Trade,All Other Trade,0.24,2.63
2000,All Other Trade,All Other Trade,2.66,0.21
2000,All Other Trade,All Other Trade,2.34,0.53
2000,All Other Trade,All Other Trade,2.24,0.63
